year,AtlanticHerring,AtlanticMackerel,BlackSeaBass,Scup,SpinyDogfish,StripedBass,Goosefish,Haddock,WinterFlounder,Squids,Flounders,SkateRays,Hakes,Benthopelagics,MiscellaneousDemersals,ShallowDemersal,WhitePerch,AtlanticTomcod
2000,1106.49,8712.26,140.94,494.18,1445.46,207.51,138.32,0.11,956.79,4172.81,4866.86,12390.71,27399.16,1300.96,3436.87,182.09,0.01,0.01
