"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey",AtlanticHerring,AtlanticMackerel,BlackSeaBass,Scup,SpinyDogfish,StripedBass,Goosefish,Haddock,WinterFlounder,Squids,Flounders,SkateRays,Hakes,Benthopelagics,MiscellaneousDemersals,ShallowDemersal,WhitePerch,AtlanticTomcod
12.0,MediumPhytoplankton,NaN,0.016910382,0.024700081,NaN,0.0034054415,0.01656409,0.06619677,NaN,0.046901174,0.04347579,0.0,0.026104534,NaN,0.044838954,0.042245433,NaN,NaN,NaN
12.0,MediumZooplankton,NaN,0.0021282455,0.0011572043,NaN,9.525636E-4,0.0027140055,0.007149543,NaN,0.003541579,0.004674709,7.8284653E-4,0.0010709721,NaN,0.0027125243,0.002954245,NaN,NaN,NaN
12.0,SmallPhytoplankton,NaN,0.0015835483,0.0,NaN,0.0,0.0014910109,0.0,NaN,0.003209876,1.1546293E-4,0.0,0.0,NaN,0.002673378,0.0,NaN,NaN,NaN
12.0,SmallZooplankton,NaN,39.497482,0.0,NaN,0.0,49.284832,0.0,NaN,76.9986,7.28125,0.0,0.0,NaN,82.26684,0.0,NaN,NaN,NaN
13.0,AtlanticHerring,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,AtlanticMackerel,NaN,3.2683405E-5,NaN,NaN,0.42875752,0.32822478,0.0021529682,NaN,8.152637E-6,0.22764698,0.23078838,0.6988736,NaN,4.812E-42,0.011295131,NaN,NaN,NaN
13.0,BlackSeaBass,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,Scup,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,SpinyDogfish,NaN,0.0,NaN,NaN,0.2654577,1.7576307E-6,6.029261E-5,NaN,0.0,0.0,8.712433E-11,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,StripedBass,NaN,1.3117721,NaN,NaN,1.041504,3.0916295,0.13927877,NaN,1.8959734,0.41787526,0.7517768,0.0,NaN,0.29357857,0.09365209,NaN,NaN,NaN
13.0,Goosefish,NaN,0.14597075,NaN,NaN,1.1266266,1.3304234,0.89303243,NaN,0.07563582,1.547475,0.5358099,2.2913846E-35,NaN,5.0276935E-14,0.20752801,NaN,NaN,NaN
13.0,Haddock,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,WinterFlounder,NaN,0.24620336,NaN,NaN,0.22962418,1.3532732,0.12991557,NaN,0.6098033,0.31598145,0.11262504,0.0,NaN,2.0754211E-14,0.07387778,NaN,NaN,NaN
13.0,Squids,NaN,8.743503E-4,NaN,NaN,1.1525444,0.0013928063,0.031458873,NaN,1.2429619E-4,0.35777235,0.21912603,1.3951669E-6,NaN,0.001051897,0.24865153,NaN,NaN,NaN
13.0,Flounders,NaN,0.0023258466,NaN,NaN,46.41102,0.021956313,0.18866095,NaN,0.0020553193,1.4843394,0.013803784,43.28422,NaN,0.7698953,0.77330005,NaN,NaN,NaN
13.0,SkateRays,NaN,0.0,NaN,NaN,1.9768602E-7,9.382923E-12,0.0,NaN,0.0,0.0,2.770985E-13,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,Hakes,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,Benthopelagics,NaN,3.4860737,NaN,NaN,0.20012616,3.2033982,0.36377892,NaN,0.57376456,0.55233306,1.1438599,0.0,NaN,2.0706496,4.970138,NaN,NaN,NaN
13.0,MiscellaneousDemersals,NaN,5.4426846E-4,NaN,NaN,13.705076,0.6956988,0.11280492,NaN,0.0033863643,2.6532342,20.384592,29.393394,NaN,1.0384483,2.9185312,NaN,NaN,NaN
13.0,ShallowDemersal,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,WhitePerch,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,AtlanticTomcod,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,NaN,NaN
13.0,Diazotrophs,NaN,2.2414675E-5,NaN,NaN,0.0,2.1605829E-5,0.0,NaN,3.098759E-5,3.074644E-5,0.0,0.0,NaN,9.941996E-5,0.0,NaN,NaN,NaN
13.0,LargePhytoplankton,NaN,0.19033358,NaN,NaN,0.10436625,0.13778546,0.10965926,NaN,0.16090843,0.20390625,0.25849774,0.25967628,NaN,0.08274788,0.41196227,NaN,NaN,NaN
13.0,LargeZooplankton,NaN,54.22423,NaN,NaN,35.331844,39.736195,97.95416,NaN,23.812292,84.003685,76.34836,26.26058,NaN,15.638018,90.2506,NaN,NaN,NaN
13.0,MediumPhytoplankton,NaN,0.017692868,NaN,NaN,0.0022050194,0.015820244,0.06755778,NaN,0.04060228,0.045353875,0.0,0.10105367,NaN,0.039991174,0.037739683,NaN,NaN,NaN
13.0,MediumZooplankton,NaN,0.0016493542,NaN,NaN,8.474996E-4,0.0024009035,0.0074757715,NaN,0.0034323912,0.0049416963,7.596002E-4,0.0022008026,NaN,0.00289158,0.002719976,NaN,NaN,NaN
13.0,SmallPhytoplankton,NaN,0.0013430871,NaN,NaN,0.0,0.0013325204,0.0,NaN,0.0031574357,1.3438109E-4,0.0,0.0,NaN,0.0026913928,0.0,NaN,NaN,NaN
13.0,SmallZooplankton,NaN,40.37093,NaN,NaN,0.0,50.080444,0.0,NaN,72.818825,8.18529,0.0,0.0,NaN,80.05994,0.0,NaN,NaN,NaN
14.0,AtlanticHerring,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,AtlanticMackerel,NaN,8.559758E-5,NaN,NaN,0.279723,0.8324466,0.020944783,NaN,4.337534E-4,0.38837498,0.3383503,NaN,NaN,0.676869,0.0744492,NaN,NaN,NaN
14.0,BlackSeaBass,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,Scup,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,SpinyDogfish,NaN,0.0,NaN,NaN,0.30151588,1.4240057E-6,6.9034955E-5,NaN,0.0,0.0,2.047654E-14,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,StripedBass,NaN,0.95848763,NaN,NaN,0.977824,2.239774,0.22169882,NaN,0.1885702,0.18625349,0.91605717,NaN,NaN,9.34629E-7,0.19753316,NaN,NaN,NaN
14.0,Goosefish,NaN,0.009897064,NaN,NaN,0.7771861,0.7713149,1.2266878,NaN,0.6560392,0.9670319,0.5142071,NaN,NaN,1.1769104E-17,0.15376662,NaN,NaN,NaN
14.0,Haddock,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,WinterFlounder,NaN,0.6568077,NaN,NaN,0.12891702,0.7966183,0.11304155,NaN,0.84816355,0.13081947,0.11038339,NaN,NaN,5.545231E-13,0.53041196,NaN,NaN,NaN
14.0,Squids,NaN,2.9160277E-4,NaN,NaN,0.9111198,0.002128266,0.0018777453,NaN,2.3574628E-4,0.17120723,0.1968081,NaN,NaN,0.0023454314,0.16868664,NaN,NaN,NaN
14.0,Flounders,NaN,0.0022091814,NaN,NaN,48.060085,0.09617382,0.43114486,NaN,0.0045229685,3.1918254,0.0030916391,NaN,NaN,0.31026378,0.7209246,NaN,NaN,NaN
14.0,SkateRays,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,Hakes,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,Benthopelagics,NaN,2.1192267,NaN,NaN,0.26253366,5.5709076,0.47893015,NaN,0.63637596,0.5846909,1.0586077,NaN,NaN,3.1946762,4.374407,NaN,NaN,NaN
14.0,MiscellaneousDemersals,NaN,6.4776956E-5,NaN,NaN,14.778609,0.20285021,0.46290636,NaN,0.52549976,3.217014,20.515955,NaN,NaN,2.4246256,2.7843049,NaN,NaN,NaN
14.0,ShallowDemersal,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,WhitePerch,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,AtlanticTomcod,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
14.0,Diazotrophs,NaN,9.547838E-6,NaN,NaN,0.0,3.8590374E-6,0.0,NaN,9.808969E-6,1.3403935E-5,0.0,NaN,NaN,1.9731811E-5,0.0,NaN,NaN,NaN
14.0,LargePhytoplankton,NaN,0.31881744,NaN,NaN,0.1155157,0.17686895,0.17976016,NaN,0.16574316,0.24409837,0.32226825,NaN,NaN,0.11545651,0.5054826,NaN,NaN,NaN
14.0,LargeZooplankton,NaN,55.889057,NaN,NaN,33.40359,40.090866,96.80388,NaN,18.610767,82.50498,76.02345,NaN,NaN,19.728354,90.44612,NaN,NaN,NaN
14.0,MediumPhytoplankton,NaN,0.017479436,NaN,NaN,0.0025142732,0.015041506,0.052143212,NaN,0.046165053,0.047186445,0.0,NaN,NaN,0.03407044,0.040863108,NaN,NaN,NaN
14.0,MediumZooplankton,NaN,0.0021920914,NaN,NaN,8.648597E-4,0.002804156,0.0069140405,NaN,0.003613958,0.005086813,8.147788E-4,NaN,NaN,0.003208358,0.0030511082,NaN,NaN,NaN
14.0,SmallPhytoplankton,NaN,0.0016812051,NaN,NaN,0.0,0.001490673,0.0,NaN,0.003504183,1.4967378E-4,0.0,NaN,NaN,0.0027422789,0.0,NaN,NaN,NaN
14.0,SmallZooplankton,NaN,40.023693,NaN,NaN,0.0,49.20071,0.0,NaN,78.310356,8.361264,0.0,NaN,NaN,73.50737,0.0,NaN,NaN,NaN
15.0,AtlanticHerring,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,AtlanticMackerel,NaN,0.87702227,NaN,NaN,0.22870457,0.5513683,1.3155301E-6,NaN,0.4723148,0.38050115,0.5600676,NaN,NaN,5.006618E-13,0.03341787,NaN,NaN,NaN
15.0,BlackSeaBass,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,Scup,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,SpinyDogfish,NaN,0.0,NaN,NaN,0.2842542,2.535448E-7,9.16425E-5,NaN,0.0,0.0,1.870976E-15,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,StripedBass,NaN,0.5361191,NaN,NaN,0.8175047,0.78451115,3.4213613E-4,NaN,0.27505744,0.15062898,1.0541778,NaN,NaN,0.23053527,0.14156508,NaN,NaN,NaN
15.0,Goosefish,NaN,0.17349024,NaN,NaN,0.9852997,0.57583046,0.9069161,NaN,0.0651107,2.201472,0.6264641,NaN,NaN,4.2869232E-14,0.1304117,NaN,NaN,NaN
15.0,Haddock,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,WinterFlounder,NaN,2.4780464E-9,NaN,NaN,0.12286599,1.981668,0.30623743,NaN,1.0341086,0.03922252,0.19693153,NaN,NaN,9.325406E-12,0.17666326,NaN,NaN,NaN
15.0,Squids,NaN,1.0420142E-4,NaN,NaN,1.138663,3.371897E-4,0.04177583,NaN,3.1725844E-4,0.6129835,0.35833392,NaN,NaN,0.003000009,0.26300558,NaN,NaN,NaN
15.0,Flounders,NaN,0.9315497,NaN,NaN,48.591568,0.060783174,0.36373124,NaN,0.0022150828,1.8341696,1.0270885,NaN,NaN,0.84669054,0.41727087,NaN,NaN,NaN
15.0,SkateRays,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,Hakes,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,Benthopelagics,NaN,3.1493196,NaN,NaN,0.25162718,3.1876194,0.6503392,NaN,0.54168934,0.5845756,0.730007,NaN,NaN,2.4146879,6.0986624,NaN,NaN,NaN
15.0,MiscellaneousDemersals,NaN,2.1194494,NaN,NaN,16.293425,0.12959188,0.10816956,NaN,0.28071678,1.7814429,18.711546,NaN,NaN,2.3564146,2.837844,NaN,NaN,NaN
15.0,ShallowDemersal,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,WhitePerch,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,AtlanticTomcod,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
15.0,Diazotrophs,NaN,5.669047E-6,NaN,NaN,0.0,3.979466E-6,0.0,NaN,5.1509005E-6,1.50700125E-5,0.0,NaN,NaN,4.584892E-5,0.0,NaN,NaN,NaN
15.0,LargePhytoplankton,NaN,0.28032544,NaN,NaN,0.096331656,0.14243276,0.11685637,NaN,0.17704791,0.12802213,0.31610683,NaN,NaN,0.07931172,0.4157549,NaN,NaN,NaN
15.0,LargeZooplankton,NaN,54.708748,NaN,NaN,31.186508,39.38223,97.42525,NaN,20.873238,83.12288,76.41836,NaN,NaN,15.44531,89.44104,NaN,NaN,NaN
15.0,MediumPhytoplankton,NaN,0.016132833,NaN,NaN,0.002297202,0.015453831,0.07218356,NaN,0.04395374,0.053456936,0.0,NaN,NaN,0.037949424,0.041456662,NaN,NaN,NaN
15.0,MediumZooplankton,NaN,0.0020298269,NaN,NaN,9.530214E-4,0.0025688743,0.008111546,NaN,0.0035170577,0.00516309,9.202455E-4,NaN,NaN,0.0027634187,0.002905926,NaN,NaN,NaN
15.0,SmallPhytoplankton,NaN,0.0014612573,NaN,NaN,0.0,0.0015382158,0.0,NaN,0.0032223805,1.5437894E-4,0.0,NaN,NaN,0.0026304072,0.0,NaN,NaN,NaN
15.0,SmallZooplankton,NaN,37.204243,NaN,NaN,0.0,53.184067,0.0,NaN,76.227486,9.105316,0.0,NaN,NaN,78.58066,0.0,NaN,NaN,NaN
16.0,AtlanticHerring,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,AtlanticMackerel,NaN,0.7770827,NaN,NaN,0.3406156,0.34116715,0.0014991502,NaN,0.85712016,0.12322602,0.026526427,NaN,NaN,0.31541756,0.2613562,NaN,NaN,NaN
16.0,BlackSeaBass,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,Scup,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,SpinyDogfish,NaN,0.0,NaN,NaN,0.257305,7.6556057E-7,4.3374257E-5,NaN,0.0,0.0,1.0013615E-8,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,StripedBass,NaN,0.05900867,NaN,NaN,0.91875744,2.9654338,0.1818952,NaN,0.56484044,0.08691436,0.15614519,NaN,NaN,1.5487613E-10,0.44721434,NaN,NaN,NaN
16.0,Goosefish,NaN,0.12377139,NaN,NaN,1.0195472,0.30310088,1.3569509,NaN,0.01035214,1.5555075,0.8663486,NaN,NaN,1.386941E-13,0.28038707,NaN,NaN,NaN
16.0,Haddock,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,WinterFlounder,NaN,4.9241336E-8,NaN,NaN,0.1247285,0.6317639,0.15194324,NaN,0.7812293,0.077101715,0.010406074,NaN,NaN,3.8581853E-14,0.96329004,NaN,NaN,NaN
16.0,Squids,NaN,1.5395503E-4,NaN,NaN,0.69734955,0.0014150507,0.054164115,NaN,0.0011035474,0.6073883,0.07884113,NaN,NaN,7.628037E-4,0.23308937,NaN,NaN,NaN
16.0,Flounders,NaN,0.006916979,NaN,NaN,48.30616,0.008812782,0.08259059,NaN,0.3182132,1.7239976,0.015269476,NaN,NaN,0.4160646,0.58108586,NaN,NaN,NaN
16.0,SkateRays,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,Hakes,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,Benthopelagics,NaN,3.7436607,NaN,NaN,0.19476333,3.566509,0.40883595,NaN,0.01011535,0.5582024,0.766227,NaN,NaN,3.9791222,2.5131233,NaN,NaN,NaN
16.0,MiscellaneousDemersals,NaN,0.0012097473,NaN,NaN,16.593296,0.014180191,0.08325705,NaN,0.0033552109,2.400973,22.789694,NaN,NaN,2.5921466,3.5836418,NaN,NaN,NaN
16.0,ShallowDemersal,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,WhitePerch,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,AtlanticTomcod,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
16.0,Diazotrophs,NaN,1.539425E-5,NaN,NaN,0.0,2.2518004E-6,0.0,NaN,4.696146E-6,1.2460247E-5,0.0,NaN,NaN,3.4339144E-5,0.0,NaN,NaN,NaN
16.0,LargePhytoplankton,NaN,0.25108466,NaN,NaN,0.10523025,0.15911289,0.13345022,NaN,0.14335155,0.22732976,0.21697706,NaN,NaN,0.070691995,0.5760631,NaN,NaN,NaN
16.0,LargeZooplankton,NaN,52.74923,NaN,NaN,31.438738,38.645306,97.47609,NaN,13.851733,78.36174,75.07284,NaN,NaN,15.675987,90.50885,NaN,NaN,NaN
16.0,MediumPhytoplankton,NaN,0.017899493,NaN,NaN,0.00256856,0.014763412,0.061964802,NaN,0.053240918,0.058981724,0.0,NaN,NaN,0.03818131,0.048464354,NaN,NaN,NaN
16.0,MediumZooplankton,NaN,0.0021188438,NaN,NaN,9.4359455E-4,0.0027799888,0.0073161516,NaN,0.0038699482,0.005710557,7.256554E-4,NaN,NaN,0.0024392633,0.003436889,NaN,NaN,NaN
16.0,SmallPhytoplankton,NaN,0.001657462,NaN,NaN,0.0,0.0015988643,0.0,NaN,0.0034126723,2.707056E-4,0.0,NaN,NaN,0.0024829253,0.0,NaN,NaN,NaN
16.0,SmallZooplankton,NaN,42.26619,NaN,NaN,0.0,53.344055,0.0,NaN,83.398056,14.212643,0.0,NaN,NaN,76.90667,0.0,NaN,NaN,NaN
17.0,AtlanticHerring,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,AtlanticMackerel,NaN,0.5298847,NaN,NaN,0.35764822,1.3844653,0.016608931,NaN,0.6492423,0.33290935,0.4689349,NaN,NaN,0.18151164,0.010191061,NaN,NaN,NaN
17.0,BlackSeaBass,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,Scup,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,SpinyDogfish,NaN,0.0,NaN,NaN,0.30176556,3.5426228E-6,6.383993E-5,NaN,0.0,0.0,2.6298466E-7,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,StripedBass,NaN,0.025659477,NaN,NaN,0.8526321,2.6698828,0.09937831,NaN,1.9210521,0.20572373,0.91842026,NaN,NaN,0.17922164,0.065203026,NaN,NaN,NaN
17.0,Goosefish,NaN,0.042290438,NaN,NaN,0.85254526,0.8825219,0.90546715,NaN,0.038652997,2.2236922,0.7382358,NaN,NaN,4.4819503E-15,0.20207126,NaN,NaN,NaN
17.0,Haddock,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,WinterFlounder,NaN,0.40821576,NaN,NaN,0.115840085,0.7413053,0.015680002,NaN,0.25673243,4.5731013E-6,0.13371116,NaN,NaN,3.8406426E-12,0.087411314,NaN,NaN,NaN
17.0,Squids,NaN,2.0699056E-4,NaN,NaN,0.8916091,0.0059138266,0.27225584,NaN,1.6310973E-5,0.14224704,0.27142468,NaN,NaN,7.380618E-4,0.18106052,NaN,NaN,NaN
17.0,Flounders,NaN,0.0032536904,NaN,NaN,47.912163,0.004478624,0.1629223,NaN,0.0018659774,1.7260926,0.001448481,NaN,NaN,0.78209007,1.3275908,NaN,NaN,NaN
17.0,SkateRays,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,Hakes,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,Benthopelagics,NaN,1.5334495,NaN,NaN,0.20941903,3.4126573,1.3151524,NaN,0.55023843,0.89464736,0.78818387,NaN,NaN,1.8540498,4.4862466,NaN,NaN,NaN
17.0,MiscellaneousDemersals,NaN,0.7796773,NaN,NaN,17.415995,0.6564143,0.462553,NaN,0.006247459,2.73835,20.189087,NaN,NaN,1.6967622,2.9645603,NaN,NaN,NaN
17.0,ShallowDemersal,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,WhitePerch,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,AtlanticTomcod,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
17.0,Diazotrophs,NaN,3.974912E-6,NaN,NaN,0.0,2.3757223E-6,0.0,NaN,4.9248138E-6,1.0715898E-5,0.0,NaN,NaN,1.6027827E-5,0.0,NaN,NaN,NaN
17.0,LargePhytoplankton,NaN,0.28756937,NaN,NaN,0.09761832,0.116032586,0.14188434,NaN,0.10943964,0.14526756,0.3107769,NaN,NaN,0.073420115,0.41271457,NaN,NaN,NaN
17.0,LargeZooplankton,NaN,54.811653,NaN,NaN,30.989952,37.464783,96.54903,NaN,15.310832,82.91832,76.17894,NaN,NaN,13.82237,90.218124,NaN,NaN,NaN
17.0,MediumPhytoplankton,NaN,0.020088593,NaN,NaN,0.0019350485,0.01616523,0.05238711,NaN,0.052655436,0.046031307,0.0,NaN,NaN,0.041212212,0.041976135,NaN,NaN,NaN
17.0,MediumZooplankton,NaN,0.0022282084,NaN,NaN,8.7616686E-4,0.002219107,0.00662069,NaN,0.0034106346,0.0048331027,8.410377E-4,NaN,NaN,0.0026225222,0.0028465143,NaN,NaN,NaN
17.0,SmallPhytoplankton,NaN,0.0016201659,NaN,NaN,0.0,0.001466403,0.0,NaN,0.0032022719,1.2974169E-4,0.0,NaN,NaN,0.0028415734,0.0,NaN,NaN,NaN
17.0,SmallZooplankton,NaN,41.5542,NaN,NaN,0.0,52.641685,0.0,NaN,81.096405,8.621742,0.0,NaN,NaN,81.363144,0.0,NaN,NaN,NaN
18.0,AtlanticHerring,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,AtlanticMackerel,NaN,0.08787325,NaN,NaN,0.24175462,0.49722305,0.08974714,NaN,0.41437393,0.14650123,0.48420244,NaN,NaN,8.075867E-18,0.0018509992,NaN,NaN,NaN
18.0,BlackSeaBass,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,Scup,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,SpinyDogfish,NaN,0.0,NaN,NaN,0.30844972,8.133622E-6,6.6739536E-5,NaN,0.0,0.0,1.022785E-9,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,StripedBass,NaN,0.84165466,NaN,NaN,0.82003427,1.9457611,0.167163,NaN,2.0747514,0.29236567,1.3712105,NaN,NaN,0.5177167,0.0064524063,NaN,NaN,NaN
18.0,Goosefish,NaN,0.10365019,NaN,NaN,0.9926719,1.050777,0.45062494,NaN,0.15263693,1.6361268,0.6070168,NaN,NaN,8.752466E-23,0.13644321,NaN,NaN,NaN
18.0,Haddock,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,WinterFlounder,NaN,3.7854744E-7,NaN,NaN,0.19532436,0.92059255,0.07480704,NaN,0.41819528,0.10537176,0.13049407,NaN,NaN,3.6998105E-17,0.018422289,NaN,NaN,NaN
18.0,Squids,NaN,2.089937E-5,NaN,NaN,0.9689509,0.0012136778,0.3396542,NaN,0.033882454,0.71967524,0.38735646,NaN,NaN,0.003291243,0.14983575,NaN,NaN,NaN
18.0,Flounders,NaN,0.023164598,NaN,NaN,45.681114,0.0057361247,0.090722375,NaN,0.002965577,0.90263665,0.3232988,NaN,NaN,0.43250772,0.80089813,NaN,NaN,NaN
18.0,SkateRays,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,Hakes,NaN,0.0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN
18.0,Benthopelagics,NaN,2.2344766,NaN,NaN,0.38072518,2.4832962,0.24826244,NaN,0.42094785,0.8830542,0.96445036,NaN,NaN,3.5777078,6.310442,NaN,NaN,NaN
18.0,MiscellaneousDemersals,NaN,1.1790562,NaN,NaN,16.397396,0.29177645,0.2268967,NaN,0.051469103,1.2608502,23.650549,NaN,NaN,0.17829423,4.044092,NaN,NaN,NaN
