"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
1.0,Flounders,3.5190723E-8,0.002998246,0.0058272276,0.044314567,7.1898813,2.0254556E-6,0.7158917,4.0077492E-9,3.3719846E-4,9.0058503E-4,1.2375838,0.53661436,0.056456707,5.611135E-5,1.5151615,3.406893E-5,6.448104E-7,3.0885374E-8
1.0,SkateRays,0.0,0.0027835069,0.04965985,0.09981528,137.48058,1.3177798E-6,18.7374,0.0,5.1852356E-4,0.1570171,51.102997,2.75697,0.7129635,0.0,1.2261012,0.0,0.0,0.0
1.0,Hakes,2.6548136E-4,3.7736502,0.0449948,0.23662104,39.938824,4.529629E-4,1.1861366,6.342942E-4,2.1265285,16.525995,7.6670985,10.591089,2.4785326,0.029115377,20.121502,0.029890653,4.7555293E-9,2.2318709E-8
1.0,Benthopelagics,0.24376576,41.02304,0.19821087,9.169767,88.24322,0.006889248,0.99098307,0.0013272155,12.5883255,415.70663,40.47694,58.892715,51.37523,152.17447,338.6995,176.47957,2.650667E-4,5.1417464E-4
1.0,MiscellaneousDemersals,8.135303E-4,1.1998818,0.05641322,0.16957563,69.427414,0.0017901534,2.053236,3.6800816E-7,0.12358448,1.7625965,23.840868,5.4703517,0.48048565,0.049252357,17.952099,0.123166285,1.7991325E-6,5.2538173E-8
1.0,ShallowDemersal,0.014915109,8.7420225,0.104203075,1.4081558,42.421352,0.0018060557,0.76868,9.322342E-6,4.130589,37.72308,25.319073,24.087826,7.057563,0.090368845,126.69796,1.3900303,2.4056719E-5,2.5168827E-6
1.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.281723E-4,0.03083186
1.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27746662,0.0068519935
1.0,Diazotrophs,7.9810835E-4,0.0027742584,2.307686E-5,0.13836512,0.0,7.823767E-12,0.0,4.1887013E-4,1.5794536,0.43589756,0.0,0.0,4.469193E-4,1.570559,0.0,0.11196764,0.0048518036,0.0015805896
1.0,LargePhytoplankton,7.5754323,76.760155,1.540211,30.88868,263.26218,0.005814154,0.15598837,0.011872708,57.413654,654.68774,3.8745725,391.3754,29.141691,783.66504,519.90845,425.91443,2.3918126,0.8909307
1.0,LargeZooplankton,6.7124147,91.67435,1.6432835,31.014553,662.32666,0.013810234,0.26067314,0.013229704,68.16121,1182.6028,4.581584,485.80588,73.15666,756.92365,490.8268,370.25757,3.7551455,0.86812115
1.0,MediumPhytoplankton,5.8835225,65.74884,0.16274396,23.612436,0.75044847,2.0598005E-4,4.6151067E-6,0.006738503,48.274254,216.21164,0.0,0.35947555,23.857506,433.31488,1.881961,181.70766,2.4856825,0.9321878
1.0,MediumZooplankton,5.9189334,70.10859,0.55593,24.253641,95.916695,0.0058370894,0.0011116206,0.010023924,52.402283,764.8754,6.6277944E-4,40.690556,49.710537,567.33185,77.26632,272.20352,3.9066596,0.90384424
1.0,SmallPhytoplankton,0.24574354,0.14976273,3.1025504E-4,3.309036,0.0,2.692224E-9,0.0,0.004418817,18.651203,6.1386914,0.0,0.0,0.0043314183,240.09174,0.0,43.16037,2.425902,0.79029477
1.0,SmallZooplankton,0.3527402,0.31570676,5.7039515E-4,5.691231,0.0,9.346969E-9,0.0,0.00749933,35.858284,19.408585,0.0,0.0,0.022773892,414.61133,0.0,71.86795,3.8064303,0.76739424
2.0,AtlanticHerring,0.1366762,5.1369996,0.019819546,5.5806284,11.225257,0.0014732812,0.3071452,1.1268795E-6,5.085446,19.158207,5.3839693,4.367197,14.606273,1.3647004,37.431484,4.424127,7.8073266E-4,0.00224239
2.0,AtlanticMackerel,3.528423E-4,2.6196237,0.0015841051,0.0018810973,35.455254,0.002133193,1.5881771,2.5270444E-10,0.09847252,0.8811609,16.881044,3.5815275,2.352638,0.019744331,26.924402,0.0075045577,3.4190653E-6,2.3708994E-6
2.0,BlackSeaBass,0.0013068744,0.011261841,8.871782E-4,0.0050740605,1.4694362,2.5749287E-5,0.16535628,2.3513554E-7,0.027099252,0.5746419,0.25299338,0.2789057,0.12882538,0.004200025,1.0774763,0.012044135,3.0633535E-7,7.0365975E-5
2.0,Scup,0.050686598,9.14356,0.006533074,0.32855326,16.37397,9.989692E-4,0.57649887,2.3831174E-7,3.610286,25.57023,5.3929534,6.0100603,24.78895,0.55056345,57.26267,1.6852102,5.1183037E-5,9.2464505E-4
2.0,SpinyDogfish,0.0,0.0,0.0,0.0,0.0,0.0,7.377486,0.0,0.0,0.0,0.97356516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,StripedBass,5.3020273E-9,1.7110366E-5,2.8108545E-8,3.2399822E-7,0.0091437865,2.2804677E-6,0.013551221,2.8064761E-14,6.5129566E-6,1.22516285E-5,0.012683993,4.6079812E-4,1.0151295E-4,1.1469384E-7,0.0030683088,1.6352535E-6,2.715054E-9,1.371808E-9
2.0,Goosefish,0.0,0.0,0.0,0.0,0.0023064178,0.0,1.6868266,0.0,0.0,0.0,0.052261516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Haddock,7.772403E-6,6.0040003E-4,1.1685722E-6,1.3661922E-5,0.008061192,4.8289213E-9,0.0029311166,1.854176E-11,9.386161E-6,3.7902224E-4,0.0012876632,0.0031651147,3.326681E-5,8.309266E-6,3.3273455E-4,1.4126183E-5,0.0,0.0
2.0,WinterFlounder,7.6348183E-4,0.5698453,9.2615397E-4,0.050208952,29.10206,0.0021954803,2.117407,3.0247127E-9,0.04188124,1.3843069,15.453564,2.4457219,0.90471464,0.05476598,22.712942,0.05017453,6.369122E-5,1.8124847E-5
2.0,Squids,1.3454849,128.50096,0.39805588,30.831621,224.16718,0.015263983,3.9977937,6.4966007E-4,59.281586,746.62177,77.62375,96.03133,540.2697,54.6857,970.5685,119.51641,0.0,0.0
2.0,Flounders,2.8969951E-5,1.6111032E-4,8.488364E-5,0.0030574705,4.3817687,4.642408E-5,0.88475335,8.5493596E-10,0.0015175069,8.4824424E-4,2.9898715,0.05401253,0.08217291,6.7656474E-5,0.17804183,2.9919267E-4,0.0,0.0
2.0,SkateRays,0.0,0.0024544147,4.2047232E-4,0.0026568107,15.806299,1.927906E-5,11.345899,0.0,0.013459204,0.0,24.59334,0.011348234,0.029338315,0.0,0.030739648,0.002490807,0.0,0.0
2.0,Hakes,0.0033421072,38.890568,0.25418594,6.521621,68.4036,0.0092225,1.2432427,2.1912094E-5,21.018452,80.43785,22.30719,25.375853,180.88896,0.37768793,210.06792,5.229652,0.0011211323,4.271448E-4
2.0,Benthopelagics,9.417936,156.49635,0.30671546,38.151806,87.288864,0.016449613,0.7173198,2.9892835E-4,70.797195,951.3784,21.466888,39.817265,461.2456,215.70398,891.8897,479.15024,0.042522244,0.10605988
2.0,MiscellaneousDemersals,3.605562E-4,3.6338167,0.02618072,1.1063598,60.351833,0.006779972,2.0755172,1.7788717E-6,0.6099401,3.7438128,32.798866,2.976327,2.9072974,0.020118793,33.519375,0.519534,1.7223696E-4,1.3404223E-4
2.0,ShallowDemersal,0.019123785,51.147213,0.2608299,10.491079,47.516037,0.007150529,0.7324199,2.2516792E-6,16.782455,172.75772,35.44916,21.264368,145.0891,2.3513463,349.33337,7.243127,0.0010318737,4.9760954E-5
2.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31555656,1.3156799
2.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6357164,20.467707
2.0,Diazotrophs,0.03636593,0.021633074,1.1534271E-5,0.67662644,0.0,3.1036942E-10,0.0,3.2512157E-6,1.6714729,0.085358135,0.0,0.0,0.0062227305,2.6137033,0.0,0.6727924,0.02097676,0.11470037
2.0,LargePhytoplankton,62.710873,135.3744,0.6644834,54.883255,203.89032,0.014229073,0.0,5.800554E-4,99.892624,1034.4521,0.08950372,161.39963,209.67653,1069.119,593.03766,583.33295,11.896912,55.27159
2.0,LargeZooplankton,66.96042,173.92918,0.80182093,70.40771,545.21967,0.036628354,0.0,6.845618E-4,135.8991,1623.2958,0.19943143,229.04356,388.92746,1026.6005,581.99426,578.75916,17.375639,51.957314
2.0,MediumPhytoplankton,47.561283,118.60004,0.15895721,52.03385,0.0,0.0010183958,0.0,0.0010361369,98.91888,423.97104,0.0,0.0033833967,113.934845,611.5948,2.723413,293.0192,10.91903,57.520046
2.0,MediumZooplankton,52.838356,127.33405,0.52284116,54.06499,80.901215,0.014517248,0.0,6.9396413E-4,100.79681,1152.888,9.1581687E-4,6.050254,273.92734,798.4854,116.03103,407.22153,16.122004,54.32309
2.0,SmallPhytoplankton,5.236165,0.8164794,8.4162E-4,12.714051,0.0,2.1866359E-7,0.0,5.129116E-4,40.25882,0.936201,0.0,0.0,0.05585163,330.56528,0.0,75.80139,10.4883795,57.350185
2.0,SmallZooplankton,8.295354,1.7880691,0.001269555,22.835459,0.0,6.1392376E-7,0.0,6.545864E-4,81.1943,3.1367583,0.0,0.0,0.29470557,580.0183,0.0,137.32869,15.478939,54.09203
3.0,AtlanticHerring,0.40484002,30.648237,0.098122515,10.582986,18.561361,0.004152527,0.23250768,0.0,19.854912,76.970894,8.643447,6.7747,254.92111,3.2064512,164.0748,17.564144,0.002630118,0.013309339
3.0,AtlanticMackerel,2.2280296E-4,7.217291,8.049969E-5,0.06815222,26.40089,0.002944073,0.9067531,0.0,0.4463065,1.6276461,8.9850855,3.832306,2.7919223,0.0032009825,66.53443,0.005405279,8.4415105E-6,2.4903817E-5
3.0,BlackSeaBass,0.0053227274,0.024290243,9.240911E-5,0.05162843,1.2946314,1.315794E-4,0.09082436,0.0,0.04205121,0.3754577,0.50931215,0.31010532,0.90725696,0.0046327417,1.3218865,0.011107601,2.1700548E-6,3.693351E-6
3.0,Scup,0.15180115,32.7354,0.039841358,6.3666935,18.104046,0.0048605525,0.3194447,0.0,20.794422,70.31895,8.771709,6.846187,178.30554,3.330607,180.4685,15.283478,0.009912281,0.018246269
3.0,SpinyDogfish,0.0,0.0,0.0,0.0,0.0,0.0,4.6321588,0.0,0.0,0.0,0.10778215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,StripedBass,1.6487939E-9,1.1668143E-5,4.7314987E-8,1.0793407E-5,0.019270249,4.2114287E-5,0.03546843,0.0,6.124769E-5,2.4755374E-5,0.023303386,7.0234685E-4,5.3730496E-4,7.42687E-8,0.0070277457,5.3859535E-6,1.1765295E-9,9.982287E-8
3.0,Goosefish,1.116877E-5,0.001051259,2.1820655E-5,0.01777403,0.84515953,2.1412163E-8,0.75945646,0.0,0.054196585,0.020859912,0.37304914,0.09480652,0.19823754,1.1753356E-4,0.03860816,1.2276931E-4,0.0,0.0
3.0,Haddock,0.0,0.0,0.0,0.0,1.5277219E-5,0.0,1.9382618E-4,0.0,0.0,0.0,7.5388275E-6,4.418338E-7,0.0,0.0,0.0,0.0,0.0,0.0
3.0,WinterFlounder,0.012331162,1.4884642,0.009912029,0.06264426,28.446558,0.0068849395,1.3266044,0.0,0.34884438,6.191599,19.171516,3.1452315,23.432476,0.11463935,77.80143,0.6856615,2.4465044E-4,0.0010628826
3.0,Squids,1.7363086,235.63724,0.35548434,41.52112,131.18224,0.028884616,2.362353,3.6274423E-6,100.85923,336.28677,35.35831,40.697853,1287.3816,18.244781,976.93256,94.379524,0.0,0.0
3.0,Flounders,1.2774997E-5,0.0015997555,0.0012960021,0.0014805389,2.7590303,1.3216102E-4,0.63381076,0.0,0.0029867815,6.6821347E-4,1.2246983,0.034285143,0.028359123,7.599214E-5,0.25339586,9.9217155E-5,9.283952E-6,1.6152999E-5
3.0,SkateRays,0.0,0.007987695,1.6625393E-6,0.018739754,1.0994514,1.6331128E-4,5.646543,0.0,0.027370319,0.12067356,13.984838,0.08343543,0.29568338,0.0,0.23005272,0.003553033,0.0,0.0
3.0,Hakes,1.0420885,73.131966,0.21846294,18.737875,92.12695,0.022055324,1.9382004,0.0,57.004868,113.576416,31.407171,28.09298,900.5641,1.6482902,684.72534,17.026894,6.6615234E-4,0.0039201044
3.0,Benthopelagics,4.8233223,143.3483,0.18757297,61.77357,44.60125,0.037400205,0.13089117,1.073484E-6,140.89792,449.5764,5.976359,17.584757,791.18146,55.91807,1028.4332,353.90738,0.019883262,0.09056179
3.0,MiscellaneousDemersals,0.0044244775,4.400718,0.03739163,0.9860122,67.23747,0.025021378,2.076329,0.0,0.94580525,8.2532015,32.450176,4.8099833,28.1742,0.06221244,147.77933,0.8925706,1.5673371E-5,1.4491011E-4
3.0,ShallowDemersal,0.33849782,126.09296,0.22912906,18.138706,41.015465,0.032372784,0.5368353,0.0,60.97168,119.06746,21.464052,15.69241,523.1643,1.5345968,966.23254,58.186375,1.3454344E-4,0.01499657
3.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432391,3.660415
3.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.690546,61.31388
3.0,Diazotrophs,1.7783425,0.2669997,3.9177034E-5,1.9584721,0.0,2.3745346E-9,0.0,4.332381E-9,7.8109493,0.0289672,0.0,0.0,0.009521873,4.746589,0.0,1.9953766,0.022013066,0.13726416
3.0,LargePhytoplankton,163.55956,203.62315,0.66329473,133.34418,134.321,0.030486418,0.17811261,3.2701018E-6,212.8014,668.44226,0.07944072,87.316574,411.62793,648.8933,835.67755,690.99963,11.95036,68.0857
3.0,LargeZooplankton,201.06595,257.2588,1.4355916,168.30205,420.3905,0.07358241,1.2143561,3.1994932E-6,280.77026,1181.2605,0.1882282,139.01268,769.0103,685.34973,896.63086,701.69244,17.206396,63.930386
3.0,MediumPhytoplankton,143.34183,188.40553,0.21487279,116.077484,0.0,0.0021016048,7.73995E-4,4.090091E-6,200.96805,305.7679,0.0,0.052833367,204.90971,440.70215,8.081707,365.09894,11.378372,68.97008
3.0,MediumZooplankton,169.49193,208.25131,0.62169397,126.79514,54.083126,0.03536127,0.023999432,4.031506E-6,217.51968,835.5742,0.0012501257,0.52553135,545.8215,533.4779,243.66248,507.0405,16.478477,64.92097
3.0,SmallPhytoplankton,48.381054,1.4632449,0.0011899726,30.794716,0.0,6.0293553E-7,0.0,2.5097709E-6,94.04302,0.46817923,0.0,0.0,0.15232597,244.83519,0.0,102.833,11.006533,68.63208
3.0,SmallZooplankton,79.28542,3.4096413,0.0019908352,56.446995,0.0,1.8494513E-6,0.0,3.4629877E-6,183.33475,1.5862155,0.0,0.0,0.78003293,425.67194,0.0,179.79956,15.898867,64.53759
4.0,AtlanticHerring,0.75462025,88.95417,0.20789613,20.382154,19.258467,0.019195154,0.49653593,0.0,51.039772,112.27778,5.9607563,5.8435698,430.82346,3.5985067,262.88358,24.604286,0.015501544,0.040646236
4.0,AtlanticMackerel,0.0010088799,4.9483714,0.11649924,1.3249966,25.630009,0.022555811,1.0093685,0.0,1.8072913,3.6369321,13.792025,3.3152027,32.184902,0.03950352,107.609436,0.06326135,5.2872508E-8,0.0
4.0,BlackSeaBass,0.00622602,0.21671867,0.0085381605,0.19638745,2.0866382,0.0038020157,0.17474788,0.0,0.37358955,1.877222,0.37987438,0.28395241,2.8299448,0.0054905745,2.1038885,0.0373129,2.255359E-4,2.8154667E-5
4.0,Scup,0.5739741,70.90758,0.24810435,11.819585,18.20435,0.017652737,0.6540896,0.0,51.813072,79.50614,8.064816,3.850653,344.9774,2.151683,223.33362,13.825423,3.5603566E-4,0.0011666993
4.0,SpinyDogfish,0.0,0.0,0.0,0.0,0.0,0.0,2.3524785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,StripedBass,3.1450296E-9,8.550842E-6,3.2339294E-6,1.4091996E-4,0.02795993,3.077661E-5,0.051932327,0.0,1.4635093E-4,3.979401E-5,0.020803064,2.0022417E-4,0.0018995851,6.465247E-8,0.013536332,2.1009582E-6,2.9076543E-9,8.587607E-8
4.0,Goosefish,6.6184504E-7,0.0020000022,7.7738274E-5,0.003200618,1.203529,0.002127356,0.25322783,0.0,0.059998948,0.0052944915,0.38793847,0.102338396,0.11065954,3.6060716E-5,0.3698526,6.273245E-4,1.4337879E-12,1.2723346E-8
4.0,Haddock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,WinterFlounder,0.056795657,3.809185,0.013678507,1.7293019,32.824207,0.026955172,1.3294204,0.0,1.4583677,8.967586,19.400475,3.9310288,75.50791,0.06361481,198.73044,0.51703066,0.0020779383,0.0039046675
4.0,Squids,1.4877352,199.89589,0.35964808,35.819794,77.88622,0.042792756,2.2405388,0.0,86.56121,223.72676,27.692326,16.753912,979.67224,4.5253487,791.713,43.851864,0.0,0.0
4.0,Flounders,3.2793662E-6,0.0015753557,4.927571E-4,2.593594E-4,2.5574477,5.304206E-4,0.7160563,0.0,0.0012722713,2.6726018E-4,1.5755992,0.025919696,0.042742647,1.3089031E-5,0.07103462,8.4459236E-5,7.2436654E-7,3.840377E-6
4.0,SkateRays,0.0,0.025543252,5.4639662E-5,0.021632764,0.8318982,2.531148E-4,2.5207088,0.0,0.015649514,0.12228971,5.7462883,0.068785325,0.23204927,0.0,0.33439577,0.0029305252,0.0,0.0
4.0,Hakes,0.57350844,116.496185,0.78107494,38.386703,86.66621,0.07048306,2.9519262,0.0,155.54283,159.99524,23.312855,18.950195,1403.1232,0.8434999,1001.2325,13.676098,0.005218425,0.0011608904
4.0,Benthopelagics,2.8544667,107.56543,0.21501257,47.948715,17.57578,0.044804435,0.73945415,0.0,145.029,152.1697,5.6353374,4.785559,599.5318,8.018086,621.8916,146.82494,0.0144698,0.041852478
4.0,MiscellaneousDemersals,0.0017893667,11.347039,0.20311862,2.1786666,56.971104,0.062492218,1.5475916,0.0,2.0700507,9.391971,30.12102,3.2170043,33.462658,0.035733476,162.65994,1.643876,1.0864649E-4,1.9807598E-4
4.0,ShallowDemersal,0.058242563,133.56113,4.645934E-5,9.9202175,29.854593,0.05410758,0.411288,0.0,57.777264,79.558464,14.794179,8.684691,553.5568,0.9920384,864.524,19.878185,0.006348012,0.03931336
4.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8809998,9.496991
4.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.385439,6.1879077
4.0,Diazotrophs,0.9882003,0.13444644,2.1843829E-5,1.7038757,0.0,1.0800139E-9,0.0,0.0,3.6405323,0.024808586,0.0,0.0,0.0064422023,0.42922097,0.0,0.25156397,0.02507976,0.12939312
4.0,LargePhytoplankton,304.17468,325.78546,2.7818656,219.31116,124.56988,0.106464446,1.0474049,0.0,532.431,617.3976,0.049252477,58.008144,741.3246,430.78397,1224.1692,850.6918,13.573941,63.35771
4.0,LargeZooplankton,296.50012,354.9145,3.3876932,238.21564,294.86118,0.2061898,1.8047,0.0,542.3573,939.84607,0.13214925,69.17676,1082.0226,350.7076,1013.2972,723.72284,19.24075,59.14356
4.0,MediumPhytoplankton,219.89299,256.83908,0.7497764,159.45547,0.0,0.0047070296,4.5233607E-4,0.0,343.56464,194.46666,0.0,0.06513318,267.91028,232.84987,11.829993,373.2023,13.294249,64.215706
4.0,MediumZooplankton,285.71857,296.67444,1.5983762,192.08473,33.091183,0.10207592,0.016484847,0.0,429.01944,670.792,4.3197363E-4,0.37560478,810.01385,306.47595,324.14236,560.8545,18.779097,60.09575
4.0,SmallPhytoplankton,92.40975,2.83643,0.002521053,50.58754,0.0,1.0451173E-6,0.0,0.0,186.2712,0.38872585,0.0,0.0,0.23534003,138.24821,0.0,97.305435,12.539881,64.696556
4.0,SmallZooplankton,140.91557,5.7294793,0.0040667783,87.809296,0.0,2.8134932E-6,0.0,0.0,328.86533,1.5186874,0.0,0.0,1.0192457,223.09273,0.0,155.45241,17.764336,60.510715
5.0,AtlanticHerring,1.6192605,137.71788,0.90781564,21.701002,17.60648,0.13942647,0.5627121,0.0,120.08629,123.99692,7.3218303,2.6104455,489.4502,2.7666361,362.63593,39.479446,0.009774108,0.0068206256
5.0,AtlanticMackerel,0.0013469252,5.8679237,0.43818623,0.6963216,25.42214,0.06339545,0.6791943,0.0,2.1903121,4.5190535,15.858838,1.8335357,20.739178,3.4993188E-4,95.26986,0.34652057,3.4564182E-5,1.6833581E-5
5.0,BlackSeaBass,0.003403163,0.64033514,0.09566069,0.8745951,4.0379457,0.0059992466,0.15520611,0.0,3.0465388,7.3093696,1.1820747,0.36584303,19.03024,0.012900642,6.537965,0.14931947,3.656689E-5,9.357558E-6
5.0,Scup,0.47906372,105.74249,0.6660907,16.348366,14.37789,0.045684494,0.74842495,0.0,72.156494,51.484016,9.545713,2.331555,321.76465,0.72339356,205.00792,8.519239,0.0022535427,5.9819437E-4
5.0,SpinyDogfish,0.0,0.0,0.0,0.0,0.0,0.0,0.6648369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,StripedBass,6.308136E-7,3.3019486E-4,5.403316E-8,1.3354945E-4,0.040479098,2.6652328E-4,0.047359385,0.0,0.0012349597,1.6103707E-4,0.16944656,5.015624E-4,0.013997068,4.86202E-7,0.04081182,1.2830407E-5,4.2436343E-9,8.6706535E-9
5.0,Goosefish,1.0121906E-5,0.007893883,0.02171849,0.030809568,1.4072174,8.580581E-4,0.082344204,0.0,0.07456009,0.018204296,0.6501883,0.017558537,0.5415974,2.1865007E-7,0.074175484,8.991661E-5,8.85558E-9,2.3075836E-11
5.0,Haddock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,WinterFlounder,0.07845897,12.3890915,1.3155714,0.22126067,31.940851,0.13899195,0.80831707,0.0,3.0351171,10.829276,21.043947,2.4968796,88.973,0.11059616,281.31192,1.1323162,0.009563524,0.0026809978
5.0,Squids,3.6411936,320.80502,3.541698,56.805325,61.291897,0.16265528,2.7386117,0.0,167.41588,218.69566,21.936758,8.435791,1256.7871,5.700985,703.1308,38.02807,0.0,0.0
5.0,Flounders,1.8851777E-5,7.999293E-4,9.652813E-4,0.0032296018,1.3337525,1.4731345E-4,0.4111693,0.0,0.0027322667,4.129893E-4,1.8986464,0.005810125,0.024840029,1.4752865E-5,0.2676579,1.5778595E-4,1.0115093E-5,2.7359702E-6
5.0,SkateRays,0.0,0.009065818,0.004058828,0.0027259416,0.51279175,6.1098015E-4,0.85816264,0.0,0.006108768,0.013589626,3.6795986,0.023161516,0.0481326,0.0,0.13487153,2.4956279E-4,0.0,0.0
5.0,Hakes,0.24216503,176.73387,4.8084793,67.94105,71.02113,0.23943065,2.7878714,0.0,219.83191,186.76959,26.38777,9.267196,1498.342,1.3546371,769.893,13.5855255,5.7523465E-4,2.45963E-4
5.0,Benthopelagics,2.2730005,131.4711,0.28148913,29.169676,10.955721,0.17395836,0.21733904,0.0,186.93526,134.03372,2.625186,1.8788476,417.15598,12.425205,483.60437,81.07164,0.045747653,0.0024116922
5.0,MiscellaneousDemersals,0.0067551034,10.895077,0.110884964,0.11404332,44.11514,0.19453014,1.2657772,0.0,4.577367,5.336832,30.045357,2.141556,30.851858,0.12631506,174.26463,0.17046723,1.8593537E-4,3.8227692E-5
5.0,ShallowDemersal,0.005272979,194.7849,0.0898267,7.883263,17.414118,0.19184148,0.71879774,0.0,82.79998,76.834595,8.480854,3.264437,393.75363,0.47679958,650.1184,33.13726,4.054399E-4,5.606574E-4
5.0,WhitePerch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.21705,189.06436
5.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.879713,4.016128
