year,AtlanticHerring,AtlanticMackerel,BlackSeaBass,Scup,SpinyDogfish,StripedBass,Goosefish,Haddock,WinterFlounder,Squids,Flounders,SkateRays,Hakes,Benthopelagics,MiscellaneousDemersals,ShallowDemersal,WhitePerch,AtlanticTomcod
2000,373.4,2005.7,8.6,322.8,1292.8,61.5,111.1,0.04,627.9,3132.7,3426.3,3807.7,142.4,1125,2737.6,113.6,0.0067,0.0027
