"Mean abundance (number of fish), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
11.0,849898.8,8.870782E9,39881.367,0.0,2.7222792E7,313666.12,1.37297126E9,0.0,3.40278912E8,1.78687821E9,16348.365,2869.872,1.34128486E9,1.72324356E12,2.23165978E9,1.14892134E9,0.0,3.40181734E9
12.0,0.0,1.84082084E10,0.0,0.0,3.0731786E7,630138.0,1.72038413E9,0.0,3.25651104E8,1.33727283E9,9483.554,2209.6526,8.4523712E8,2.13567957E12,2.2069399E9,2.59448806E9,0.0,5.172692E9
13.0,0.0,1.54207611E10,0.0,0.0,3.4137844E7,1188275.9,1.45941786E9,0.0,2.88702368E8,1.48565709E9,5027.363,506.8374,3.64432288E8,1.7919325E12,2.23932851E9,4.6289321E9,0.0,3.28337152E9
14.0,0.0,1.14139566E10,0.0,0.0,3.5671976E7,2513542.8,1.6441728E9,0.0,2.96289856E8,1.3995616E9,1126.6125,0.0,6.5318221E8,2.22084098E12,2.18221491E9,3.45860736E9,0.0,3.04626483E9
15.0,0.0,1.0596522E10,0.0,0.0,3.6584444E7,5338389.0,1.22689805E9,0.0,2.75529888E8,1.22570458E9,607.17426,0.0,5.9134221E8,2.62507594E12,2.00772326E9,3.0216361E9,0.0,3.49668915E9
16.0,0.0,1.2163199E10,0.0,0.0,3.6774384E7,1.09464E7,1.06483725E9,0.0,2.47306096E8,1.00620691E9,287.69666,0.0,1.92558576E8,2.69506524E12,1.86742042E9,2.62954982E9,0.0,4.22566298E9
17.0,0.0,1.32230226E10,0.0,0.0,3.7731524E7,1.8950784E7,8.639737E8,0.0,2.4779176E8,9.8549894E8,116.55424,0.0,8.9368648E7,1.80138934E12,1.8048201E9,4.4746798E9,0.0,4.727934E9
18.0,0.0,1.46614548E10,0.0,0.0,3.7400824E7,3.3827628E7,6.259593E8,0.0,1.82835392E8,1.10492608E9,37.90714,0.0,8.4280712E7,1.99909179E12,1.7272064E9,3.3486231E9,0.0,4.9796024E9
19.0,0.0,9.7460675E9,0.0,0.0,3.665846E7,5.5927468E7,5.2653376E8,0.0,1.637924E8,1.47069606E9,8.013221,0.0,5.506794E7,1.93802351E12,1.74353498E9,1.84408115E9,0.0,4.3654185E9
20.0,0.0,1.33901814E10,0.0,0.0,3.7126128E7,9.2395976E7,4.1252384E8,0.0,1.40632368E8,1.33177114E9,0.49202424,0.0,2.4380054E7,2.27611456E12,1.73418816E9,3.04285158E9,0.0,3.30001562E9
21.0,0.0,9.9487017E9,0.0,0.0,3.6341776E7,1.35269184E8,3.01356928E8,0.0,1.34341728E8,1.65572288E9,0.0,0.0,560312.7,2.4398421E12,1.79567309E9,2.7849001E9,0.0,3.36717414E9
22.0,0.0,1.50071419E10,0.0,0.0,3.5381896E7,1.81813728E8,2.19065792E8,0.0,9.5953416E7,1.45667584E9,0.0,0.0,0.0,1.95703459E12,1.63506701E9,2.05444314E9,0.0,3.14983424E9
23.0,0.0,1.7179222E10,0.0,0.0,3.2770434E7,2.04429424E8,1.5248656E8,0.0,7.9164504E7,1.16912576E9,0.0,0.0,0.0,3.02827622E12,1.40073728E9,2.18064563E9,0.0,2.14724429E9
24.0,0.0,1.56111749E10,0.0,0.0,2.9179842E7,2.91994976E8,1.11741384E8,0.0,6.2442996E7,1.34414963E9,0.0,0.0,0.0,3.52959201E12,1.55653389E9,1.61842816E9,0.0,2.90183654E9
25.0,0.0,1.49684285E10,0.0,0.0,2.9786474E7,3.48147072E8,7.4235584E7,0.0,5.3601848E7,1.90195866E9,0.0,0.0,0.0,3.24637635E12,1.59944179E9,2.94884582E9,0.0,5.816022E9
26.0,0.0,9.1888988E9,0.0,0.0,2.7584412E7,3.61665856E8,4.5923768E7,0.0,4.0810036E7,1.96593485E9,0.0,0.0,0.0,2.08697806E12,1.4633303E9,1.45640448E9,0.0,2.44038477E9
27.0,0.0,5.8140493E9,0.0,0.0,2.5234418E7,4.40756512E8,3.5424684E7,0.0,3.0964202E7,2.04503578E9,0.0,0.0,0.0,3.05902125E12,1.25888717E9,6.7950963E8,0.0,1.60155661E9
28.0,0.0,9.7514742E9,0.0,0.0,2.448411E7,4.4860384E8,2.380027E7,0.0,2.7288732E7,2.1233536E9,0.0,0.0,0.0,3.53626515E12,1.23500454E9,7.9540595E8,0.0,2.3379241E9
29.0,0.0,1.37310413E10,0.0,0.0,2.4679898E7,4.76171744E8,1.768921E7,0.0,2.1006578E7,2.64104576E9,0.0,0.0,0.0,3.02804265E12,1.26174784E9,1.68992013E9,0.0,2.1776704E9
