i16, 3, 10:56:30, 0, 0, 2
i17, 3, 10:56:34, 0, 0, 2
i0, 3, 10:56:38, 0, 0, 2
i0, 3, 10:56:41, 0, 0, 2
i1, 3, 10:56:46, 0, 0, 2
i2, 3, 10:56:50, 0, 0, 2
i3, 3, 10:56:53, 0, 0, 2
i4, 3, 10:56:57, 0, 0, 2
i5, 3, 10:57:01, 0, 0, 2
i6, 3, 10:57:05, 0, 0, 2
i7, 3, 10:57:09, 0, 0, 2
i8, 3, 10:57:12, 0, 0, 2
i9, 3, 10:57:16, 0, 0, 2
i10, 3, 10:57:20, 0, 0, 2
i11, 3, 10:57:24, 0, 0, 2
i12, 3, 10:57:27, 0, 0, 2
i13, 3, 10:57:31, 0, 0, 2
i14, 3, 10:57:35, 0, 0, 2
i15, 3, 10:57:39, 0, 0, 2
i16, 3, 10:57:42, 0, 0, 2
i17, 3, 10:57:46, 0, 0, 2
i18, 3, 10:57:50, 0, 0, 2
i19, 3, 10:57:54, 0, 0, 2
i20, 3, 10:57:57, 0, 0, 2
i21, 3, 10:58:01, 0, 0, 2
i22, 3, 10:58:05, 0, 0, 2
i23, 3, 10:58:09, 0, 0, 2
i24, 3, 10:58:13, 0, 0, 2
i25, 3, 10:58:16, 0, 0, 2
i26, 3, 10:58:20, 0, 0, 2
i1, 3, 10:58:24, 0, 0, 2
i2, 3, 10:58:28, 0, 0, 2
i3, 3, 10:58:32, 0, 0, 2
i4, 3, 10:58:35, 0, 0, 2
i5, 3, 10:58:39, 0, 0, 2
i6, 3, 10:58:43, 0, 0, 2
i7, 3, 10:58:47, 0, 0, 2
i8, 3, 10:58:50, 0, 0, 2
i9, 3, 10:58:54, 0, 0, 2
i10, 3, 10:58:58, 0, 0, 2
i11, 4, 10:59:02, 0, 0, 3
i12, 3, 10:59:06, 0, 0, 2
i13, 3, 10:59:09, 0, 0, 2
i14, 3, 10:59:13, 0, 0, 2
i15, 3, 10:59:17, 0, 0, 2
i16, 3, 10:59:21, 0, 0, 2
i17, 3, 10:59:25, 0, 0, 2
i18, 3, 10:59:28, 0, 0, 2
i19, 3, 10:59:32, 0, 0, 2
i20, 3, 10:59:36, 0, 0, 2
i21, 3, 10:59:39, 0, 0, 2
i22, 3, 10:59:43, 0, 0, 2
i23, 3, 10:59:47, 0, 0, 2
i24, 3, 10:59:51, 0, 0, 2
i25, 3, 10:59:54, 0, 0, 2
i26, 4, 10:59:58, 0, 0, 2
i0, 3, 11:00:03, 0, 0, 2
i0, 3, 11:00:06, 0, 0, 2
i1, 3, 11:00:12, 0, 0, 2
i2, 3, 11:00:15, 0, 0, 2
i3, 3, 11:00:19, 0, 0, 2
i4, 3, 11:00:23, 0, 0, 2
i5, 3, 11:00:27, 0, 0, 2
i6, 3, 11:00:31, 0, 0, 2
i7, 3, 11:00:34, 0, 0, 2
i8, 3, 11:00:38, 0, 0, 2
i9, 3, 11:00:42, 0, 0, 2
i10, 3, 11:00:46, 0, 0, 2
i11, 3, 11:00:49, 0, 0, 2
i12, 3, 11:00:53, 0, 0, 2
i13, 3, 11:00:57, 0, 0, 2
i14, 3, 11:01:01, 0, 0, 2
i15, 3, 11:01:04, 0, 0, 2
i16, 3, 11:01:08, 0, 0, 2
i17, 4, 11:01:12, 0, 0, 3
i18, 3, 11:01:16, 0, 0, 2
i19, 3, 11:01:19, 0, 0, 2
i20, 3, 11:01:23, 0, 0, 2
i21, 3, 11:01:27, 0, 0, 2
i22, 3, 11:01:31, 0, 0, 2
i23, 3, 11:01:34, 0, 0, 2
i24, 3, 11:01:38, 0, 0, 2
i25, 3, 11:01:41, 0, 0, 2
i26, 3, 11:01:45, 0, 0, 2
i27, 3, 11:01:49, 0, 0, 2
i1, 3, 11:01:53, 0, 0, 2
i2, 3, 11:01:57, 0, 0, 2
i3, 3, 11:02:01, 0, 0, 2
i4, 3, 11:02:04, 0, 0, 2
i5, 3, 11:02:08, 0, 0, 2
i6, 3, 11:02:12, 0, 0, 2
i7, 3, 11:02:16, 0, 0, 2
i8, 3, 11:02:19, 0, 0, 2
i9, 3, 11:02:23, 0, 0, 2
i10, 3, 11:02:27, 0, 0, 2
i11, 3, 11:02:31, 0, 0, 2
i12, 3, 11:02:35, 0, 0, 2
i13, 3, 11:02:38, 0, 0, 2
i14, 3, 11:02:42, 0, 0, 2
i15, 3, 11:02:46, 0, 0, 2
i16, 3, 11:02:50, 0, 0, 2
i17, 3, 11:02:53, 0, 0, 2
i18, 3, 11:02:57, 0, 0, 2
i19, 3, 11:03:01, 0, 0, 2
i20, 3, 11:03:05, 0, 0, 2
i21, 3, 11:03:09, 0, 0, 2
i22, 3, 11:03:13, 0, 0, 2
i23, 4, 11:03:16, 0, 0, 2
i24, 3, 11:03:20, 0, 0, 2
i25, 3, 11:03:24, 0, 0, 2
i26, 3, 11:03:28, 0, 0, 2
i27, 3, 11:03:32, 0, 0, 2
i0, 3, 11:03:35, 0, 0, 2
i0, 3, 11:03:39, 0, 0, 2
i1, 3, 11:03:44, 0, 0, 2
i2, 3, 11:03:48, 0, 0, 2
i3, 3, 11:03:52, 0, 0, 2
i4, 3, 11:03:55, 0, 0, 2
i5, 3, 11:03:59, 0, 0, 2
i6, 3, 11:04:03, 0, 0, 2
i7, 3, 11:04:07, 0, 0, 2
i8, 3, 11:04:10, 0, 0, 2
i9, 3, 11:04:14, 0, 0, 2
i10, 3, 11:04:18, 0, 0, 2
i11, 3, 11:04:22, 0, 0, 2
i12, 3, 11:04:26, 0, 0, 2
i13, 3, 11:04:29, 0, 0, 2
i14, 3, 11:04:33, 0, 0, 2
i15, 3, 11:04:37, 0, 0, 2
i16, 3, 11:04:41, 0, 0, 2
i17, 3, 11:04:45, 0, 0, 2
i18, 4, 11:04:48, 0, 0, 3
i19, 3, 11:04:53, 0, 0, 2
i20, 3, 11:04:57, 0, 0, 2
i21, 3, 11:05:00, 0, 0, 2
i22, 3, 11:05:04, 0, 0, 2
i23, 3, 11:05:08, 0, 0, 2
i24, 3, 11:05:11, 0, 0, 2
i25, 3, 11:05:15, 0, 0, 2
i26, 3, 11:05:19, 0, 0, 2
i27, 3, 11:05:23, 0, 0, 2
i1, 3, 11:05:26, 0, 0, 2
i2, 3, 11:05:30, 0, 0, 2
i3, 3, 11:05:34, 0, 0, 2
i4, 3, 11:05:38, 0, 0, 2
i5, 3, 11:05:42, 0, 0, 2
i6, 3, 11:05:46, 0, 0, 2
i7, 3, 11:05:49, 0, 0, 2
i8, 3, 11:05:53, 0, 0, 2
i9, 3, 11:05:57, 0, 0, 2
i10, 3, 11:06:00, 0, 0, 2
i11, 3, 11:06:04, 0, 0, 2
i12, 3, 11:06:08, 0, 0, 2
i13, 4, 11:06:12, 0, 0, 3
i14, 3, 11:06:16, 0, 0, 2
i15, 3, 11:06:20, 0, 0, 2
i16, 3, 11:06:23, 0, 0, 2
i17, 3, 11:06:27, 0, 0, 2
i18, 3, 11:06:31, 0, 0, 2
i19, 3, 11:06:34, 0, 0, 2
i20, 3, 11:06:38, 0, 0, 2
i21, 3, 11:06:42, 0, 0, 2
i22, 3, 11:06:46, 0, 0, 2
i23, 3, 11:06:50, 0, 0, 2
i24, 3, 11:06:53, 0, 0, 2
i25, 3, 11:06:57, 0, 0, 2
i26, 3, 11:07:01, 0, 0, 2
i27, 3, 11:07:05, 0, 0, 2
i0, 3, 11:07:09, 0, 0, 2
i0, 3, 11:07:12, 0, 0, 2
i1, 3, 11:27:50, 0, 0, 2
i2, 4, 11:27:54, 0, 0, 2
i3, 4, 11:27:58, 0, 0, 2
i4, 3, 11:28:02, 0, 0, 2
i5, 3, 11:28:06, 0, 0, 2
i6, 3, 11:28:10, 0, 0, 2
i7, 3, 11:28:14, 0, 0, 2
i8, 3, 11:28:17, 0, 0, 2
i9, 3, 11:28:21, 0, 0, 2
i10, 3, 11:28:24, 0, 0, 2
i11, 3, 11:28:28, 0, 0, 2
i12, 3, 11:28:32, 0, 0, 2
i13, 3, 11:28:36, 0, 0, 2
i1, 3, 11:28:39, 0, 0, 2
i2, 3, 11:28:43, 0, 0, 2
i3, 3, 11:28:47, 0, 0, 2
i4, 3, 11:28:50, 0, 0, 2
i5, 3, 11:28:54, 0, 0, 2
i6, 3, 11:28:58, 0, 0, 2
i7, 3, 11:29:02, 0, 0, 2
i8, 3, 11:29:05, 0, 0, 2
i9, 3, 11:29:09, 0, 0, 2
i10, 3, 11:29:13, 0, 0, 2
i11, 3, 11:29:16, 0, 0, 2
i12, 3, 11:29:20, 0, 0, 2
i13, 3, 11:29:24, 0, 0, 2
i0, 3, 11:29:27, 0, 0, 2
i0, 3, 11:29:31, 0, 0, 2
i1, 3, 11:29:36, 0, 0, 2
i2, 3, 11:29:39, 0, 0, 2
i3, 3, 11:29:43, 0, 0, 2
i4, 3, 11:29:47, 0, 0, 2
i5, 4, 11:29:51, 0, 0, 3
i6, 3, 11:29:55, 0, 0, 2
i7, 3, 11:29:58, 0, 0, 2
i8, 4, 11:30:02, 0, 0, 3
i9, 3, 11:30:07, 0, 0, 2
i10, 3, 11:30:10, 0, 0, 2
i11, 3, 11:30:14, 0, 0, 2
i12, 4, 11:30:18, 0, 0, 2
i13, 3, 11:30:22, 0, 0, 2
i14, 3, 11:30:26, 0, 0, 2
i15, 3, 11:30:29, 0, 0, 2
i16, 3, 11:30:33, 0, 0, 2
i17, 3, 11:30:37, 0, 0, 2
i1, 3, 11:30:40, 0, 0, 2
i2, 3, 11:30:44, 0, 0, 2
i3, 3, 11:30:48, 0, 0, 2
i4, 3, 11:30:52, 0, 0, 2
i5, 3, 11:30:55, 0, 0, 2
i6, 3, 11:30:59, 0, 0, 2
i7, 3, 11:31:03, 0, 0, 2
i8, 3, 11:31:07, 0, 0, 2
i9, 3, 11:31:10, 0, 0, 2
i10, 3, 11:31:14, 0, 0, 2
i11, 3, 11:31:18, 0, 0, 2
i12, 3, 11:31:21, 0, 0, 2
i13, 3, 11:31:25, 0, 0, 2
i14, 3, 11:31:29, 0, 0, 2
i15, 3, 11:31:33, 0, 0, 2
i16, 3, 11:31:36, 0, 0, 2
i17, 3, 11:31:40, 0, 0, 2
i0, 3, 11:31:43, 0, 0, 2
i0, 3, 11:31:47, 0, 0, 2
i1, 3, 11:31:52, 0, 0, 2
i2, 3, 11:31:55, 0, 0, 2
i3, 3, 11:31:59, 0, 0, 2
i4, 4, 11:32:03, 0, 0, 2
i5, 3, 11:32:07, 0, 0, 2
i6, 3, 11:32:11, 0, 0, 2
i7, 3, 11:32:15, 0, 0, 2
i8, 3, 11:32:18, 0, 0, 2
i9, 3, 11:32:22, 0, 0, 2
i10, 3, 11:32:26, 0, 0, 2
i11, 3, 11:32:29, 0, 0, 2
i12, 3, 11:32:33, 0, 0, 2
i13, 3, 11:32:37, 0, 0, 2
i14, 3, 11:32:41, 0, 0, 2
i15, 3, 11:32:44, 0, 0, 2
i16, 3, 11:32:48, 0, 0, 2
i17, 3, 11:32:52, 0, 0, 2
i18, 3, 11:32:56, 0, 0, 2
i19, 3, 11:32:59, 0, 0, 2
i20, 3, 11:33:03, 0, 0, 2
i21, 3, 11:33:07, 0, 0, 2
i22, 3, 11:33:11, 0, 0, 2
i23, 3, 11:33:14, 0, 0, 2
i24, 3, 11:33:18, 0, 0, 2
i25, 3, 11:33:22, 0, 0, 2
i26, 3, 11:33:25, 0, 0, 2
i1, 3, 11:33:29, 0, 0, 2
i2, 3, 11:33:33, 0, 0, 2
i3, 3, 11:33:37, 0, 0, 2
i4, 3, 11:33:41, 0, 0, 2
i5, 3, 11:33:45, 0, 0, 2
i6, 3, 11:33:48, 0, 0, 2
i7, 3, 11:33:52, 0, 0, 2
i8, 3, 11:33:56, 0, 0, 2
i9, 3, 11:34:00, 0, 0, 2
i10, 3, 11:34:03, 0, 0, 2
i11, 3, 11:34:07, 0, 0, 2
i12, 4, 11:34:10, 0, 0, 3
i13, 3, 11:34:15, 0, 0, 2
i14, 3, 11:34:18, 0, 0, 2
i15, 3, 11:34:22, 0, 0, 2
i16, 3, 11:34:26, 0, 0, 2
i17, 3, 11:34:29, 0, 0, 2
i18, 3, 11:34:33, 0, 0, 2
i19, 4, 11:34:37, 0, 0, 3
i20, 3, 11:34:41, 0, 0, 2
i21, 3, 11:34:45, 0, 0, 2
i22, 3, 11:34:49, 0, 0, 2
i23, 3, 11:34:52, 0, 0, 2
i24, 3, 11:34:56, 0, 0, 2
i25, 3, 11:34:59, 0, 0, 2
i26, 3, 11:35:03, 0, 0, 2
i0, 3, 11:35:07, 0, 0, 2
i0, 3, 11:35:11, 0, 0, 2
i1, 3, 11:35:16, 0, 0, 2
i2, 3, 11:35:20, 0, 0, 2
i3, 3, 11:35:24, 0, 0, 2
i4, 3, 11:35:27, 0, 0, 2
i5, 3, 11:35:31, 0, 0, 2
i6, 3, 11:35:35, 0, 0, 2
i7, 3, 11:35:38, 0, 0, 2
i8, 3, 11:35:42, 0, 0, 2
i9, 3, 11:35:46, 0, 0, 2
i10, 3, 11:35:50, 0, 0, 2
i11, 3, 11:35:54, 0, 0, 2
i12, 3, 11:35:57, 0, 0, 2
i13, 3, 11:36:01, 0, 0, 2
i14, 3, 11:36:05, 0, 0, 2
i15, 4, 11:36:08, 0, 0, 3
i16, 3, 11:36:13, 0, 0, 2
i17, 3, 11:36:16, 0, 0, 2
i18, 3, 11:36:20, 0, 0, 2
i19, 3, 11:36:24, 0, 0, 2
i20, 3, 11:36:28, 0, 0, 2
i21, 3, 11:36:31, 0, 0, 2
i22, 3, 11:36:35, 0, 0, 2
i23, 3, 11:36:39, 0, 0, 2
i24, 3, 11:36:42, 0, 0, 2
i25, 3, 11:36:46, 0, 0, 2
i26, 3, 11:36:50, 0, 0, 2
i27, 3, 11:36:54, 0, 0, 2
i1, 3, 11:36:57, 0, 0, 2
i2, 3, 11:37:01, 0, 0, 2
i3, 3, 11:37:05, 0, 0, 2
i4, 3, 11:37:09, 0, 0, 2
i5, 3, 11:37:13, 0, 0, 2
i6, 3, 11:37:16, 0, 0, 2
i7, 3, 11:37:20, 0, 0, 2
i8, 3, 11:37:24, 0, 0, 2
i9, 3, 11:37:28, 0, 0, 2
i10, 3, 11:37:32, 0, 0, 2
i11, 3, 11:37:35, 0, 0, 2
i12, 3, 11:37:39, 0, 0, 2
i13, 3, 11:37:43, 0, 0, 2
i14, 3, 11:37:47, 0, 0, 2
i15, 3, 11:37:51, 0, 0, 2
i16, 3, 11:37:54, 0, 0, 2
i17, 3, 11:37:58, 0, 0, 2
i18, 3, 11:38:02, 0, 0, 2
i19, 3, 11:38:06, 0, 0, 2
i20, 3, 11:38:09, 0, 0, 2
i21, 3, 11:38:13, 0, 0, 2
i22, 3, 11:38:17, 0, 0, 2
i23, 4, 11:38:21, 0, 0, 3
i24, 3, 11:38:25, 0, 0, 2
i25, 3, 11:38:28, 0, 0, 2
i26, 3, 11:38:32, 0, 0, 2
i27, 3, 11:38:36, 0, 0, 2
i0, 3, 11:38:40, 0, 0, 2
i0, 3, 11:38:44, 0, 0, 2
i1, 3, 11:38:48, 0, 0, 2
i2, 3, 11:38:52, 0, 0, 2
i3, 4, 11:38:56, 0, 0, 3
i4, 3, 11:39:00, 0, 0, 2
i5, 3, 11:39:04, 0, 0, 2
i6, 3, 11:39:07, 0, 0, 2
i7, 3, 11:39:11, 0, 0, 2
i8, 4, 11:39:15, 0, 0, 3
i9, 3, 11:39:19, 0, 0, 2
i10, 3, 11:39:23, 0, 0, 2
i11, 3, 11:39:27, 0, 0, 2
i12, 3, 11:39:30, 0, 0, 2
i13, 3, 11:39:34, 0, 0, 2
i14, 3, 11:39:38, 0, 0, 2
i15, 3, 11:39:42, 0, 0, 2
i16, 3, 11:39:46, 0, 0, 2
i17, 3, 11:39:49, 0, 0, 2
i18, 3, 11:39:53, 0, 0, 2
i19, 3, 11:39:57, 0, 0, 2
i20, 3, 11:40:00, 0, 0, 2
i21, 3, 11:40:04, 0, 0, 2
i22, 3, 11:40:08, 0, 0, 2
i23, 3, 11:40:12, 0, 0, 2
i24, 3, 11:40:16, 0, 0, 2
i25, 3, 11:40:19, 0, 0, 2
i26, 3, 11:40:23, 0, 0, 2
i27, 3, 11:40:27, 0, 0, 2
i1, 4, 11:40:31, 0, 0, 2
i2, 3, 11:40:35, 0, 0, 2
i3, 3, 11:40:39, 0, 0, 2
i4, 3, 11:40:43, 0, 0, 2
i5, 3, 11:40:46, 0, 0, 2
i6, 3, 11:40:50, 0, 0, 2
i7, 3, 11:40:54, 0, 0, 2
i8, 3, 11:40:58, 0, 0, 2
i9, 4, 11:41:01, 0, 0, 3
i10, 3, 11:41:05, 0, 0, 2
i11, 3, 11:41:09, 0, 0, 2
i12, 3, 11:41:13, 0, 0, 2
i13, 3, 11:41:16, 0, 0, 2
i14, 3, 11:41:20, 0, 0, 2
i15, 3, 11:41:24, 0, 0, 2
i16, 3, 11:41:28, 0, 0, 2
i17, 3, 11:41:31, 0, 0, 2
i18, 3, 11:41:35, 0, 0, 2
i19, 3, 11:41:39, 0, 0, 2
i20, 3, 11:41:43, 0, 0, 2
i21, 3, 11:41:47, 0, 0, 2
i22, 3, 11:41:50, 0, 0, 2
i23, 3, 11:41:54, 0, 0, 2
i24, 3, 11:41:58, 0, 0, 2
i25, 3, 11:42:02, 0, 0, 2
i26, 3, 11:42:05, 0, 0, 2
i27, 3, 11:42:09, 0, 0, 2
i0, 4, 11:42:13, 0, 0, 3
i0, 3, 11:42:17, 0, 0, 2
i2, 4, 14:02:38, 0, 0, 3
i3, 4, 14:02:38, 0, 0, 3
i1, 4, 14:02:38, 0, 0, 3
i4, 3, 14:02:42, 0, 0, 2
i5, 4, 14:02:43, 0, 0, 3
i6, 4, 14:02:43, 0, 0, 2
i7, 3, 14:02:46, 0, 0, 2
i8, 3, 14:02:47, 0, 0, 2
i9, 3, 14:02:47, 0, 0, 2
i10, 3, 14:02:50, 0, 0, 2
i11, 3, 14:02:50, 0, 0, 2
i12, 3, 14:02:50, 0, 0, 2
i13, 3, 14:02:54, 0, 0, 2
i14, 3, 14:02:54, 0, 0, 2
i15, 3, 14:02:54, 0, 0, 2
i3, 3, 14:02:58, 0, 0, 2
i1, 3, 14:02:58, 0, 0, 2
i2, 3, 14:02:58, 0, 0, 2
i4, 3, 14:03:02, 0, 0, 2
i6, 3, 14:03:02, 0, 0, 2
i5, 3, 14:03:02, 0, 0, 2
i7, 3, 14:03:05, 0, 0, 2
i8, 3, 14:03:06, 0, 0, 2
i9, 3, 14:03:06, 0, 0, 2
i10, 3, 14:03:09, 0, 0, 2
i11, 3, 14:03:09, 0, 0, 2
i12, 3, 14:03:09, 0, 0, 2
i13, 3, 14:03:12, 0, 0, 2
i14, 3, 14:03:13, 0, 0, 2
i15, 3, 14:03:13, 0, 0, 2
i0, 3, 14:03:17, 0, 0, 2
i0, 3, 14:03:20, 0, 0, 2
i2, 3, 14:03:25, 0, 0, 2
i3, 3, 14:03:25, 0, 0, 2
i1, 3, 14:03:25, 0, 0, 2
i5, 3, 14:03:28, 0, 0, 2
i4, 3, 14:03:28, 0, 0, 2
i6, 3, 14:03:28, 0, 0, 2
i8, 3, 14:03:32, 0, 0, 2
i7, 3, 14:03:32, 0, 0, 2
i9, 3, 14:03:32, 0, 0, 2
i10, 3, 14:03:35, 0, 0, 2
i12, 3, 14:03:36, 0, 0, 2
i11, 4, 14:03:36, 0, 0, 3
i13, 3, 14:03:39, 0, 0, 2
i14, 3, 14:03:40, 0, 0, 2
i15, 3, 14:03:40, 0, 0, 2
i16, 3, 14:03:43, 0, 0, 2
i17, 3, 14:03:43, 0, 0, 2
i18, 3, 14:03:43, 0, 0, 2
i1, 3, 14:03:47, 0, 0, 2
i2, 3, 14:03:47, 0, 0, 2
i3, 3, 14:03:47, 0, 0, 2
i4, 3, 14:03:51, 0, 0, 2
i5, 3, 14:03:51, 0, 0, 2
i6, 3, 14:03:51, 0, 0, 2
i7, 3, 14:03:54, 0, 0, 2
i9, 3, 14:03:55, 0, 0, 2
i8, 3, 14:03:55, 0, 0, 2
i10, 3, 14:03:58, 0, 0, 2
i11, 3, 14:03:58, 0, 0, 2
i12, 4, 14:03:58, 0, 0, 2
i13, 3, 14:04:02, 0, 0, 2
i14, 3, 14:04:02, 0, 0, 2
i15, 3, 14:04:02, 0, 0, 2
i16, 3, 14:04:05, 0, 0, 2
i17, 3, 14:04:06, 0, 0, 2
i18, 3, 14:04:06, 0, 0, 2
i0, 3, 14:04:10, 0, 0, 2
i0, 3, 14:04:13, 0, 0, 2
i3, 3, 14:04:19, 0, 0, 2
i2, 3, 14:04:19, 0, 0, 2
i1, 3, 14:04:19, 0, 0, 2
i4, 3, 14:04:23, 0, 0, 2
i5, 3, 14:04:23, 0, 0, 2
i6, 3, 14:04:23, 0, 0, 2
i8, 3, 14:04:26, 0, 0, 2
i9, 3, 14:04:27, 0, 0, 2
i7, 4, 14:04:26, 0, 0, 3
i10, 3, 14:04:30, 0, 0, 2
i11, 3, 14:04:30, 0, 0, 2
i12, 3, 14:04:31, 0, 0, 2
i13, 3, 14:04:34, 0, 0, 2
i14, 3, 14:04:34, 0, 0, 2
i15, 3, 14:04:34, 0, 0, 2
i16, 3, 14:04:37, 0, 0, 2
i17, 3, 14:04:38, 0, 0, 2
i18, 3, 14:04:38, 0, 0, 2
i19, 3, 14:04:41, 0, 0, 2
i20, 3, 14:04:42, 0, 0, 2
i21, 3, 14:04:42, 0, 0, 2
i22, 3, 14:04:45, 0, 0, 2
i23, 3, 14:04:45, 0, 0, 2
i24, 3, 14:04:46, 0, 0, 2
i25, 3, 14:04:49, 0, 0, 2
i26, 3, 14:04:49, 0, 0, 2
i27, 3, 14:04:49, 0, 0, 2
i2, 3, 14:04:53, 0, 0, 2
i3, 3, 14:04:53, 0, 0, 2
i1, 3, 14:04:53, 0, 0, 2
i5, 3, 14:04:57, 0, 0, 2
i4, 3, 14:04:57, 0, 0, 2
i6, 3, 14:04:57, 0, 0, 2
i7, 3, 14:05:01, 0, 0, 2
i8, 3, 14:05:01, 0, 0, 2
i9, 3, 14:05:01, 0, 0, 2
i10, 3, 14:05:04, 0, 0, 2
i11, 3, 14:05:05, 0, 0, 2
i12, 3, 14:05:05, 0, 0, 2
i13, 3, 14:05:08, 0, 0, 2
i14, 3, 14:05:08, 0, 0, 2
i15, 3, 14:05:08, 0, 0, 2
i16, 3, 14:05:12, 0, 0, 2
i17, 3, 14:05:12, 0, 0, 2
i18, 3, 14:05:12, 0, 0, 2
i19, 3, 14:05:15, 0, 0, 2
i20, 3, 14:05:16, 0, 0, 2
i21, 3, 14:05:16, 0, 0, 2
i22, 3, 14:05:19, 0, 0, 2
i23, 3, 14:05:19, 0, 0, 2
i24, 3, 14:05:20, 0, 0, 2
i25, 3, 14:05:23, 0, 0, 2
i27, 3, 14:05:23, 0, 0, 2
i26, 3, 14:05:23, 0, 0, 2
i0, 3, 14:05:27, 0, 0, 2
i0, 3, 14:05:31, 0, 0, 2
i3, 3, 14:05:36, 0, 0, 2
i2, 3, 14:05:36, 0, 0, 2
i1, 3, 14:05:36, 0, 0, 2
i4, 3, 14:05:40, 0, 0, 2
i5, 3, 14:05:40, 0, 0, 2
i6, 3, 14:05:40, 0, 0, 2
i7, 3, 14:05:43, 0, 0, 2
i8, 3, 14:05:43, 0, 0, 2
i9, 3, 14:05:44, 0, 0, 2
i10, 3, 14:05:47, 0, 0, 2
i11, 3, 14:05:47, 0, 0, 2
i12, 3, 14:05:47, 0, 0, 2
i13, 3, 14:05:51, 0, 0, 2
i14, 3, 14:05:51, 0, 0, 2
i15, 3, 14:05:51, 0, 0, 2
i16, 3, 14:05:54, 0, 0, 2
i17, 3, 14:05:55, 0, 0, 2
i18, 3, 14:05:55, 0, 0, 2
i19, 3, 14:05:58, 0, 0, 2
i20, 3, 14:05:58, 0, 0, 2
i21, 3, 14:05:59, 0, 0, 2
i22, 3, 14:06:02, 0, 0, 2
i24, 3, 14:06:02, 0, 0, 2
i23, 3, 14:06:02, 0, 0, 2
i25, 3, 14:06:05, 0, 0, 2
i26, 3, 14:06:06, 0, 0, 2
i27, 3, 14:06:06, 0, 0, 2
i3, 3, 14:06:10, 0, 0, 2
i2, 3, 14:06:10, 0, 0, 2
i1, 3, 14:06:10, 0, 0, 2
i4, 3, 14:06:14, 0, 0, 2
i5, 3, 14:06:14, 0, 0, 2
i6, 3, 14:06:14, 0, 0, 2
i7, 3, 14:06:18, 0, 0, 2
i8, 3, 14:06:18, 0, 0, 2
i9, 3, 14:06:18, 0, 0, 2
i10, 3, 14:06:21, 0, 0, 2
i11, 3, 14:06:22, 0, 0, 2
i12, 3, 14:06:22, 0, 0, 2
i13, 3, 14:06:25, 0, 0, 2
i14, 3, 14:06:25, 0, 0, 2
i15, 3, 14:06:25, 0, 0, 2
i16, 3, 14:06:28, 0, 0, 2
i17, 3, 14:06:29, 0, 0, 2
i18, 3, 14:06:29, 0, 0, 2
i19, 3, 14:06:32, 0, 0, 2
i20, 3, 14:06:33, 0, 0, 2
i21, 3, 14:06:33, 0, 0, 2
i22, 3, 14:06:35, 0, 0, 2
i23, 3, 14:06:36, 0, 0, 2
