"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
1.0,0.0,1.7070336,0.0039115045,37.97012,0.25754726,0.0,0.0,0.0026014873,0.0
1.0,2.0,2.2027655,2.0321606E-4,0.0010364276,0.72548187,0.0,0.0,0.0073280996,0.0
1.0,4.0,2.572974,0.0,0.0010218921,0.7219222,0.0,0.0,0.0072921435,0.0
1.0,6.0,2.6563637,0.0,0.0010106364,0.7597008,0.0,0.0,0.0076737455,0.0
1.0,8.0,3.0001218,0.0011764935,0.001016096,0.70465636,0.0,0.0,0.007117741,0.0
1.0,10.0,2.7219076,0.0,0.0010019257,0.69729924,0.0,0.0,0.007043427,0.0
1.0,12.0,3.1150334,0.0,0.001001892,0.7544711,0.0,0.0,0.00762092,0.0
1.0,14.0,2.8013003,0.0,0.0010019211,0.6003444,0.0,0.0,0.006064085,0.0
1.0,16.0,3.0252433,0.0,0.001017442,0.6535133,0.0,0.0,0.0066011446,0.0
1.0,18.0,3.7085416,0.0,9.942995E-4,0.749052,0.0,0.0,0.007566182,0.0
1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0250496,0.023915816,39.18042,0.3899892,0.0,0.0,0.003939285,0.0
2.0,2.0,3.266772,3.3914865E-5,0.0011677602,0.7822233,0.0,0.0,0.007901245,0.0
2.0,4.0,7.6604943,0.0,0.0010471118,0.7427995,0.0,0.0,0.0075030252,0.0
2.0,6.0,9.231536,0.0,9.577932E-4,0.7016896,0.0,0.0,0.0070877736,0.0
2.0,8.0,4.983413,0.0,0.0010094054,0.6534226,0.0,0.0,0.006600228,0.0
2.0,10.0,10.334587,0.0,0.0021921208,0.34779352,0.0,0.0,0.0035130659,0.0
2.0,12.0,6.457932,0.0,6.1113836E-4,0.46572924,0.0,0.0,0.0047043357,0.0
2.0,14.0,6.747964,0.0,7.166E-4,0.5431635,0.0,0.0,0.0054865,0.0
2.0,16.0,4.4670315,0.0,0.0010102382,0.7610049,0.0,0.0,0.0076869186,0.0
2.0,18.0,5.9927073,0.0,0.0012227437,0.92239594,0.0,0.0,0.009317131,0.0
2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
