"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,0.7957127111245288,10.019527921294921,5.331378393858564,0.0,0.0011812318737775514,9.101244640158218E-5,0.001633039866517334,0.1946338218019021,0.19754093487374494,0.0,0.0,0.008001088968739785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081908049232103E-5,0.0,0.0,0.01797362135666996,
2.0,2.2372785033368654,10.426216767791157,3.0070822460651185,0.0,0.005278497372203867,0.02378452421282815,0.0015933843568967099,0.1903850888687814,0.19712484087277096,0.0,0.0,0.0037253694420642815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762999436428569E-5,0.0,0.0,0.005081999839698097,
3.0,1.8434175581160235,12.42118351764758,1.229093828092661,0.0,0.01080168741010643,0.05524663413265232,0.0015555390442622745,0.18877648448519058,0.19870902463328652,0.0,0.0,1.2834072490837325E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296370958670437E-6,0.0,0.0,0.0,
4.0,1.5796638405196477,14.513891503862883,2.069055050031704,0.0,0.0029392863723131098,0.06021864420689329,0.001531115621593892,0.18493123706354317,0.1989108790846686,0.0,0.0,3.733520920621238E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7712332531527643E-7,0.0,0.0,0.0,
5.0,1.7312235125318878,20.43386530641196,0.8597475197301936,0.0,0.001485516207560056,0.03740944138016229,0.001545299276582145,0.1987843594023032,0.1999519919110178,0.0,0.0,6.982685834885723E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0532180150360865E-6,0.0,0.0,0.0,
6.0,1.750939143573606,9.832239779246377,1.3586033367773307,0.0,4.5341052147425783E-4,0.020599563217511933,0.0015474503262344365,0.18991911766134678,0.19998324587504046,0.0,0.0,0.002258002406182872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2808105112958304E-5,0.0,0.0,0.0,
7.0,1.6487824040431793,21.04433656201053,1.024852462924864,0.0,0.0018702018708191116,2.2087000498508507E-6,0.0015384109981493403,0.18022874427802124,0.20000995986568562,0.0,0.0,0.00786551523235769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.944964881169386E-5,0.0,0.0,0.0,
8.0,1.7944974426132552,22.20393889613087,1.6067104487529258,0.0,5.7187936236533815E-5,0.010700422250620643,0.0015515677201815975,0.17161726836119218,0.20041471063757835,0.0,0.0,0.011599696813472445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1716865468153987E-4,0.0,0.0,0.0,
9.0,1.8007577295657957,31.898158382210543,1.1801270133652808,0.0,0.0,0.0,0.0015522991283021864,0.16009916738057817,0.20014879557436688,0.0,0.0,0.011586730042243762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1703767719438145E-4,0.0,0.0,0.0,
10.0,1.8962522200455822,24.377774794300407,9.663181889268111,0.0,0.0,0.0,0.0015604082685773586,0.11947191794911684,0.14288883075852063,0.0,0.0,0.008298422538803061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.382244988689961E-5,0.0,0.0,0.0,
11.0,0.0,2.0763842226341898,0.0,0.0,0.0,0.0,0.0,8.333098172643202E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
