"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,4.228491760897612,0.8134822299135785,0.0,0.0,0.277252156086343,0.0,0.9009919156958041,0.21363943380542808,0.0,0.05593070512144857,0.1815550739996135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4314852110829586,0.0,
2.0,5.6804106046912395,4.926338564843495,0.0,0.0,0.15568489141977837,0.0,0.9368288539061654,0.1889046517580938,0.0,0.053346863381022416,0.16054155769501793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908727571440486,0.0,
3.0,4.8338715584990375,6.010863537631583,0.0,0.0,0.17606152063792233,0.0,0.9156838374614069,0.18437585802920115,0.0,0.054041846876581805,0.1567552654780055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552023019679174,0.0,
4.0,4.889255173029389,9.41975662905747,0.0,0.0,0.1350744666011032,0.0,0.9169828592142726,0.17793839897221442,0.0,0.053994301863164,0.15196527572529886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024513923713088137,0.0,
5.0,5.369162142691372,10.088665393568697,0.0,0.0,0.06324193820731676,0.0,0.9290017698623868,0.17700454182635258,0.0,0.053368418740585004,0.15034015681653687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09440704967773858,0.0,
6.0,4.772989643478428,10.396641799929077,0.0,0.0,0.03392184435610195,0.0,0.9151494375979042,0.1774833211074518,0.0,0.053722779268793444,0.1508113419338313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004617792554640433,0.0,
7.0,4.568199089792052,10.747109786716802,0.0,0.0,0.04067696962628969,0.0,0.9091936218602171,0.1752399891701997,0.0,0.05398739504818816,0.14852602217157157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012505516881566368,0.0,
8.0,4.405575630520956,9.941529667205735,0.0,0.0,0.05221351736427844,0.0,0.9050681828562652,0.17715306200357905,0.0,0.053955055026794166,0.15041341680341194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06182446449212797,0.0,
9.0,4.689813111013563,10.971349605198162,0.0,0.0,0.05123553326742366,0.0,0.9120195895329455,0.1741687292736498,0.0,0.05354501365365188,0.14780368961792545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453931949510076,0.0,
10.0,5.376388285268318,12.341601654255983,0.0,0.0,0.028242958241836917,0.0,0.9291148218410553,0.17104476636838614,0.0,0.05259626877977403,0.14534590671036107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06423993059800122,0.0,
11.0,4.0517700405769395,11.781530220925944,0.0,0.0,0.035834428808851,0.0,0.8961611131547728,0.17291798803379288,0.0,0.054652513569514116,0.1468522873689388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02097763412321206,0.0,
12.0,4.514407570499624,13.198542794864226,0.0,0.0,0.03040313147655093,0.0,0.9074560287484874,0.16987536701541475,0.0,0.0539548684519559,0.14426319301940937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06532237351227439,0.0,
