"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,1.400927791799411,7.975255328131125,4.977995545760213,0.0,0.0015960077536057036,0.0,0.29956108410318666,0.19239089248148913,0.18378318188495482,0.001139267050062406,0.009636898240429988,0.009221216524946244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1173728831658116,
2.0,1.4295798281256626,7.697640640300917,3.6842798760222815,0.0,3.838643917914501E-4,0.0,0.3002412923067996,0.18496513935628894,0.20456965589746784,0.0010847638861806721,0.00924161108882341,0.010215109662440344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,1.8490248030647611,9.32610684972016,0.46871261185282814,0.0,0.008248237686346076,5.214768127118996E-4,0.31077655728471726,0.1811281517128913,0.199437057398096,0.001044858277091163,0.009053001595537064,0.009972109117551267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,2.1216186769545797,16.682298546757306,0.6405268130639393,0.0,0.03204604821538772,0.05222183941625479,0.3181763723703784,0.17659736789755126,0.19895134881751084,0.0010245455884793048,0.008820372303101145,0.00995603364367569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014789575641220045,
5.0,2.1357178955920495,16.058094711518788,3.1058432402527676,0.0,0.0013585540991945646,0.029964365315537415,0.31816085138125066,0.16745889427061722,0.22172724301983043,0.0010201679928988161,0.008353801063112844,0.011010400576670694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051832821914282,
6.0,1.996839171837588,13.736627046410606,10.44055951092277,0.0,0.008295710924828614,0.0,0.31436142550365076,0.17243016816687118,0.06024544069321354,0.0010274744913504959,0.008602444286823309,0.0030644795332858345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014327787672882257,
7.0,1.3051719018933654,25.785807836371845,13.350191190112215,0.0,0.0010385871466997176,0.015755942990268553,0.19796579100231826,0.11641586896235304,0.07864363601033489,6.353323241027181E-4,0.005723621611789637,0.004029156691091142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
