"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,0.602787844891056,6.302970384541246,5.127339772272645,0.0,0.0026243201319718626,6.539952243512905E-5,0.29206705064275224,0.19790461688561187,0.19740910786253651,0.49645318455207205,4.324994318940207,4.315565019742912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017549272115602456,
2.0,0.581556408975668,5.074523148754666,2.8007822687012274,0.0,0.027185451060000868,7.217797405350443E-4,0.25682144427150716,0.19295947338175118,0.19015195253123898,0.4307146440140625,4.212293133385372,4.15870312767579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.7367722301070739,7.709975937435573,5.178316898399538,0.0,0.039439224619022745,0.007345935649823888,0.26052390783231066,0.18817873625125217,0.19976890928885274,0.4248778853475147,4.108096997445171,4.354538476964922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.9478554783196657,9.18250505583248,4.366119339096732,0.0,0.010718454930030588,0.001810441279513473,0.265316900296308,0.1847924624971531,0.19633487967085023,0.4154040852932356,4.041504537766604,4.286933469038979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,0.9005288350584489,6.595760878135629,9.110390093751317,0.0,0.003467415275266942,0.0,0.26426825586802977,0.1886153212384234,0.19785972529234136,0.4184299491758141,4.120551572669111,4.33389143680239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,1.191025671785697,12.178096782379248,3.968497049871,0.0,5.795325426326626E-4,0.0,0.2712195967538123,0.182049437376058,0.20049330967829895,0.40635992693550177,3.9744431410549095,4.375366510016514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,0.3975800948224382,18.911441737090662,4.085067066351797,0.0,0.0,0.0,0.07889590213961334,0.13829770068398617,0.0907042388916737,0.1148555826768741,2.9096372879311896,1.9830382081966662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
